4427, 23907, 992
4448, -17816, 908
4469, 3390, 1072
4490, -30544, 1296
4510, 33167, 1310
4531, -9102, 1198
4615, 18299, 898
4636, 33903, 866
4657, -15151, 819
4677, 38074, 787
4698, 33753, 773
4719, 2507, 769
4740, -21243, 816
4761, -27017, 872
4782, -28617, 894
4803, -16804, 943
4823, -19117, 1043
4844, -13041, 1149
4865, -23795, 1180
4886, -1884, 1293
4907, 11809, 1476
4928, -3563, 1355
4948, -15883, 1123
4969, -25789, 956
4990, -21836, 817
5011, 27512, 912
5032, 39691, 1181
5053, 35507, 1114
5115, 19530, 933
5136, -10318, 866
5157, 23644, 869
5178, -22901, 810
5199, -4172, 769
5220, -1099, 820
5241, -15607, 893
5262, -1023, 921
5282, -20586, 927
5303, 28992, 928
5324, 21882, 986
5345, -27399, 1103
5366, 7294, 1238
5387, 29526, 1355
5408, 3558, 1383
5429, -9429, 1558
5449, 25340, 1521
5470, 4087, 1341
5491, -27612, 1218
5512, -31128, 980
5533, 22981, 1181
5554, -21291, 1254
5575, 2832, 1182
5596, 5315, 1113
5700, -32476, 899
5721, 7683, 879
5742, 3766, 805
5763, 27359, 775
5783, -13386, 776
5804, 4865, 808
5825, -30275, 816
5846, -27799, 803
5867, 10482, 836
5888, 32192, 911
5908, -3664, 1023
5929, 29357, 1134
5950, 6429, 1155
5971, 12210, 1333
5992, 13439, 1482
6012, -32986, 990
6033, 10389, 955
6054, -23758, 902
6075, -10912, 1031
6096, -3026, 1264
6117, 28664, 1325
6138, -12823, 1210
6242, -26636, 819
6263, 27547, 863
6284, 1938, 896
6304, 27872, 861
6325, -3240, 853
6346, 15266, 876
6367, -16088, 926
6388, -7627, 956
6408, -13601, 951
6429, -6904, 984
6450, 28092, 1099
6471, -33320, 1225
6492, 16605, 1304
6513, -38743, 1328
6534, -5530, 1512
6554, 1266, 1348
6575, 4506, 1146
6596, 12237, 1085
6617, 2562, 1027
6638, -11919, 1026
6659, -25789, 1191
6680, 28553, 1302
6701, 20276, 1289
6721, 5868, 1259
6742, 25329, 1189
6868, 14940, 808
6888, 28205, 822
6909, 7201, 857
6930, 18675, 878
6951, -26233, 858
6971, -28004, 904
6992, -2255, 1005
7013, 10662, 984
7034, -23062, 992
7055, -25164, 1006
7075, 3285, 1034
7096, -8539, 1218
7117, 10837, 1212
7639, -27508, 961
7660, -26276, 969
7681, 22775, 942
7701, 13993, 882
7722, 25242, 833
7743, -24192, 818
7764, 1030, 832
7785, 8382, 839
7806, -18169, 886
7827, 217, 992
7848, 10536, 1096
7869, 1485, 1191
7889, -22732, 1253
7910, 34960, 1237
7931, 33551, 1167
7952, 26895, 1097
7973, -28625, 1030
7994, -27241, 925
8015, -23033, 881
8348, -43, 1023
8369, 1952, 1013
8390, 4999, 1023
8411, 479, 1064
8432, 24417, 1029
8453, 3767, 1059
8473, -30002, 978
8494, 18728, 933
8515, -16095, 934
8535, -26901, 1006
8556, 29838, 1118
8577, 9806, 1377
8597, -23119, 1523
8618, -27550, 1335
8639, 1038, 1087
8659, 1965, 916
8680, 8629, 849
8701, 36179, 1033
8721, 5373, 1194
8742, 315, 1096
8763, 4844, 1083
8783, 12373, 1113
8804, 345, 1138
8825, -24147, 1255
8907, -17981, 928
8928, -6875, 840
8949, -3917, 897
8970, -12563, 985
8991, 18758, 909
9011, -28276, 901
9032, 17572, 943
9053, 6541, 933
9074, -11905, 932
9095, 2475, 999
9116, 19591, 1118
9137, 2091, 1263
9158, 33671, 1344
9179, -456, 1457
9200, 29313, 1634
9220, -29659, 1439
9241, 1074, 1155
9262, 23481, 1170
9283, -24676, 1291
9304, 12002, 1218
9325, 3676, 992
9346, 23070, 896
9366, 8963, 1008
9387, -33990, 1140
9408, -31572, 1123
9429, -28915, 1096
9449, 14064, 1075
9470, -16323, 1148
9491, -16937, 1167
9532, -27217, 809
9553, 3989, 846
9573, -1141, 846
9594, 18029, 848
9615, -26464, 849
9635, 13885, 809
9656, 16258, 761
9677, 29769, 775
9698, 27234, 834
9719, 18538, 900
9740, 17041, 1028
9760, 3092, 1169
9781, -27946, 1202
9802, -33501, 1281
9823, 23022, 1549
9844, -26936, 1439
9865, -9676, 1138
9886, 24798, 1034
9906, -37974, 899
9927, 7189, 949
9948, 14755, 1187
9969, 23558, 1262
9990, 10644, 1145
10032, -38541, 924
10053, 4864, 998
10074, 26283, 838
10095, -1938, 785
10115, -16192, 833
10136, -2754, 834
10157, 25381, 919
10178, -12435, 927
10198, 18408, 976
10219, 10665, 995
10240, -4687, 1004
10261, -23403, 1093
10282, 23286, 1204
10303, 28136, 1292
10324, -2660, 1336
10345, -13251, 1274
10366, 7953, 1304
10386, -7425, 1500
10407, -7769, 1482
10428, -34842, 1297
10449, 15261, 1068
10470, -906, 969
10491, -31776, 1099
10512, -1617, 1330
10533, -8560, 1317
10554, -1425, 1285
10575, 4245, 1285
10596, 25684, 1176
10700, -16373, 798
10721, 21987, 800
10742, 26040, 757
10763, -29818, 770
10784, 23772, 763
10804, 2917, 751
10825, 25456, 786
10846, 12916, 834
10867, -20649, 879
10888, -17852, 908
10909, -28869, 949
10930, 26757, 1243
10951, -32406, 1508
10971, 3937, 1304
10992, 32304, 1132
11013, -31703, 1177
11034, 8212, 1350
11055, -29628, 1405
11076, 16784, 1255
11201, 9464, 869
11222, -19797, 878
11243, -19234, 884
11264, -9389, 882
11285, 33087, 882
11306, 24339, 943
11327, 9704, 969
11348, -29129, 917
11368, 9672, 939
11389, 20936, 1026
11410, -19854, 1141
11431, 6610, 1246
11452, -226, 1187
11473, 34721, 1407
11494, -11025, 1570
11515, 11893, 1444
11536, 1851, 1216
11557, -33867, 989
11577, -173, 1032
11598, -10267, 1201
11619, -5645, 1238
11640, -30292, 1252
11661, -29699, 1268
11682, -155, 1229
11703, -27073, 1206
11724, 2321, 1100
11786, 33030, 808
11807, 15394, 797
11828, 24715, 792
11849, 26508, 813
11870, 20528, 766
11891, -6629, 743
11912, 31300, 782
11933, -14142, 844
11953, 29657, 918
11974, -913, 974
11995, -6137, 945
12015, -33112, 1088
12036, -3953, 1360
12057, -16103, 1195
12078, 3950, 954
12099, 20781, 996
12120, -28498, 1152
12141, -11922, 1398
12162, 20455, 1442
12183, -15320, 1201
12245, 13265, 1026
12266, -25914, 950
12287, -29457, 967
12308, -17784, 977
12329, 31898, 863
12350, -12060, 842
12371, 30395, 884
12392, -3184, 953
12412, -13237, 984
12433, -9238, 1042
12454, 31637, 1080
12474, 24023, 1178
12495, -28206, 1269
12516, -1367, 1358
12537, 22043, 1327
12558, 13904, 1294
12579, 29273, 1537
12599, 7945, 1458
12620, 6370, 1149
12641, -23436, 937
12662, -13907, 974
12683, -29593, 1237
12704, -9407, 1334
12767, -30453, 1146
12788, -30915, 1158
12892, 4080, 1002
12913, 15205, 934
12934, -26507, 921
12955, 28502, 953
12976, 15467, 888
12996, -23942, 831
13017, -27880, 855
13038, 25156, 923
13059, 34086, 951
13080, 33082, 901
13100, -5731, 1105
13121, 18070, 1422
13142, 4716, 1182
13163, 31532, 875
13184, -11677, 914
13205, -12343, 976
13226, 27803, 1125
13247, -4039, 1272
13268, 32650, 1208
13351, -25613, 980
13372, -2332, 829
13393, -2546, 914
13414, -31321, 949
13435, -23072, 906
13456, 13303, 987
13477, -17233, 1017
13498, -2252, 993
13518, -12696, 1006
13539, -25375, 1056
13560, -21483, 1127
13581, 29961, 1268
13602, 24747, 1306
13623, -23160, 1237
13643, -17591, 1263
13664, 12112, 1491
13685, -18916, 1528
13727, 26973, 1061
13748, 30675, 1028
13769, 18125, 1106
13790, 218, 1262
13811, -12999, 1271
13832, -9835, 1221
13852, 20696, 1193
13873, -22880, 1125
13894, 31483, 1089
13915, -23746, 1168
13936, 13839, 1145
13999, -16139, 949
14020, 31490, 899
14040, -15982, 892
14061, -22568, 843
14082, -12976, 814
14103, 1175, 813
14124, -21986, 821
14144, 31992, 860
14165, -17545, 873
14186, -12994, 866
14206, 14707, 1060
14227, 21706, 1386
14248, -23988, 1298
14520, 27357, 926
14603, -3714, 995
14749, -3447, 1238
14770, 4636, 1196
14791, 11002, 1124
14812, -5996, 1253
14833, -20021, 1318
14854, 22100, 1113
14875, -24055, 1101
14895, 3874, 1065
14916, 25994, 1036
14937, -12426, 1111
14958, -24886, 1241
14979, 37686, 1404
15000, -16097, 1420
15021, -18070, 1322
15042, 26269, 1246
15063, -7651, 1336
15083, -15690, 1231
15104, -30737, 1133
15230, 30112, 796
15251, 20220, 766
15271, -2808, 772
15292, 910, 741
15313, -20519, 729
15334, -22526, 764
15355, 20168, 862
15376, 29101, 944
15397, -8362, 1000
15417, 28338, 1024
15438, -1283, 1000
15459, -22207, 1058
15480, 19508, 1138
15501, -23041, 1194
15522, -21732, 1416
15543, 19399, 1542
15564, -17159, 1359
15585, 30177, 1125
15605, -29995, 968
15626, 28773, 869
15647, -14995, 917
15854, 29798, 1044
15874, 15122, 1044
15895, -27348, 1073
15916, -8765, 1140
15937, 18682, 1158
15957, 4411, 1128
15978, -16887, 1136
15999, -17125, 1139
16019, 8305, 1048
16145, 4539, 738
16165, -24429, 749
16186, -6333, 791
16291, -12028, 1010
16312, 21980, 1018
16333, 10385, 950
16354, -1654, 992
16374, -30397, 1074
16395, 9427, 1088
16416, 29043, 1104
16437, -23914, 1115
16458, 20757, 1116
16478, 15787, 1132
16499, -29665, 1249
16520, -15015, 1580
16540, 15349, 1508
16666, -12158, 1002
16687, 15336, 983
16708, -2853, 1026
16729, 28462, 1035
16750, -13514, 1051
16770, 20481, 1117
16791, -31448, 1212
16812, 28096, 1188
16833, 27339, 1147
16979, -24882, 834
17000, -4709, 820
17021, -11673, 788
17041, 26110, 808
17062, 3087, 848
17083, -6908, 886
17103, -13685, 916
17124, -33927, 944
17145, 26403, 979
17165, -21755, 964
17186, -3308, 1008
17207, -28333, 1351
17228, 26039, 1392
17249, 10889, 1117
17270, -20096, 1032
17291, 17725, 1132
17312, 3635, 1118
17333, 32365, 1135
17353, 19260, 1198
17374, 2002, 1155
17499, -27875, 839
17520, -2162, 870
17540, 8897, 850
17561, 30511, 834
17582, 10515, 841
17602, -26346, 840
17623, 10100, 884
17644, -33235, 976
17665, -30588, 971
17686, -19775, 948
17707, 6536, 1030
17728, 32360, 1156
17749, -20289, 1273
17770, -30570, 1329
17791, 28603, 1268
17811, 19370, 1333
17832, -3556, 1343
17853, -21887, 1292
17874, -8423, 1277
17936, 28771, 961
17957, 6767, 1040
17977, -905, 1062
17998, 9968, 1066
18019, -11884, 1075
18040, -12370, 1078
18061, 22301, 1089
18082, -11078, 1139
18165, 13838, 788
18186, 6826, 831
18207, 3990, 867
18227, -35150, 812
18248, 16535, 848
18269, 14676, 899
18290, -1513, 892
18311, -7227, 962
18331, 12246, 1064
18352, 3580, 954
18373, -30822, 1022
18394, -16080, 1326
18415, 4647, 1245
18436, 13680, 1067
18457, 13162, 1055
18478, 16258, 979
18499, 8116, 1014
18520, -10578, 1166
18540, -9038, 1202
18561, -17713, 1140
18582, 13002, 1091
18603, 16864, 1075
18624, 35711, 1056
18645, -9329, 849
18666, -18157, 887
18687, -8795, 858
18708, -11084, 750
18728, 12626, 838
18749, -23545, 934
18770, -25970, 990
18790, 8367, 943
18811, -9512, 964
18832, 2333, 1057
18853, -3705, 1191
18874, 2808, 1299
18895, 11283, 1340
18915, 5980, 1336
18936, -27816, 1514
18957, 35841, 1491
18978, -28561, 1315
19020, 15655, 980
19041, 16469, 976
19062, -21965, 1216
19083, -29320, 1270
19270, 9080, 923
19291, 29522, 899
19312, 1617, 957
19333, -26940, 881
19354, 24775, 873
19375, 30852, 909
19396, -29338, 931
19416, -8095, 976
19437, 24836, 979
19458, -14452, 928
19479, 27584, 1024
19500, -31275, 1402
19520, -21787, 1337
19541, 21536, 1013
19562, 22904, 920
19583, -10926, 892
19604, 1039, 1032
19625, 22282, 1236
19646, 19726, 1229
19708, -23794, 1006
19729, 4803, 944
19750, 509, 932
19771, -6213, 827
19792, -12640, 944
19813, 3436, 874
19834, 12491, 996
19855, 32385, 1033
19876, -27727, 1061
19897, -11923, 1071
19918, -7373, 1057
19938, -586, 1222
19959, -15400, 1297
19980, 1251, 1299
20001, -16904, 1357
20022, -26098, 1227
20043, -26156, 1343
20064, -2190, 1545
20085, -6833, 1237
20106, 2750, 1066
20127, 32704, 942
20147, 16073, 992
20168, -7342, 1238
20189, -10301, 1293
20210, 20176, 1192
20231, 15941, 1208
20377, 19460, 928
20398, 1871, 877
20419, -28570, 939
20439, 13177, 957
20460, 281, 869
20481, 12000, 885
20501, 17563, 939
20522, -21728, 978
20543, 6920, 1008
20563, 26117, 976
20584, -9756, 1148
20605, -10316, 1404
