37372, -28148, 927, 4, 414, 1.500000
37994, 11560, 904, 4, 435, 0.500000
38637, -17470, 910, 4, 518, 1.500000
39261, 27519, 856, 4, 395, 0.500000
39904, 1371, 894, 4, 497, 0.500000
40528, 838, 863, 4, 478, 0.500000
41193, -19565, 893, 4, 331, 1.500000
41734, 1007, 846, 4, 354, 0.500000
42379, 26955, 922, 4, 416, 0.500000
42982, -1932, 876, 4, 332, 1.500000
43625, -23146, 1006, 9, 518, 1.500000
44769, 20669, 1182, 9, 1019, 0.500000
45102, 15835, 885, 4, 333, 0.500000
45743, -7994, 914, 4, 351, 1.500000
46384, 6176, 927, 4, 372, 0.500000
47007, -9729, 904, 4, 436, 1.500000
47651, 19596, 911, 4, 540, 0.500000
48213, 14112, 905, 4, 417, 0.500000
48773, 13377, 926, 4, 519, 0.500000
49458, 18168, 853, 4, 332, 0.500000
49978, 10897, 876, 4, 458, 0.500000
51310, -19756, 941, 4, 395, 1.500000
51913, -21390, 857, 4, 582, 1.500000
52598, 8734, 1067, 9, 518, 0.500000
53493, 28951, 1044, 9, 665, 0.500000
54178, -30299, 920, 4, 644, 1.500000
54841, -18753, 818, 4, 455, 1.500000
55421, 17036, 866, 4, 330, 0.500000
56086, 19732, 886, 4, 332, 0.500000
56730, -12996, 910, 4, 603, 1.500000
57105, 15443, 1158, 9, 375, 0.500000
57956, 22713, 890, 4, 561, 0.500000
58579, -19017, 877, 4, 457, 1.500000
59119, -23455, 905, 4, 374, 1.500000
59805, -11704, 911, 4, 500, 1.500000
60451, 3412, 901, 4, 604, 0.500000
61074, 9294, 847, 4, 373, 0.500000
61759, -7392, 969, 4, 497, 1.500000
62633, -8937, 1039, 9, 478, 1.500000
63026, 24249, 1075, 9, 393, 0.500000
63401, -9983, 911, 4, 334, 1.500000
63982, -5971, 933, 4, 581, 1.500000
64646, -25452, 909, 4, 393, 1.500000
65269, -28285, 899, 4, 414, 1.500000
65871, 23519, 1005, 9, 519, 0.500000
66495, -6520, 908, 4, 458, 1.500000
67138, -33257, 946, 4, 643, 1.500000
67742, -31036, 965, 4, 332, 1.500000
68344, 4079, 973, 4, 394, 0.500000
68968, -8767, 922, 4, 521, 1.500000
69590, 18426, 930, 4, 393, 0.500000
70234, 24743, 859, 4, 498, 0.500000
70939, -27503, 1012, 9, 601, 1.500000
71936, -10676, 944, 4, 892, 1.500000
72662, -19007, 946, 4, 685, 1.500000
73282, 3510, 903, 4, 393, 0.500000
73925, 5528, 892, 4, 622, 0.500000
74547, -14989, 898, 4, 539, 1.500000
75170, -17413, 917, 4, 456, 1.500000
75772, 16226, 887, 4, 561, 0.500000
76415, -31279, 925, 4, 477, 1.500000
77038, 12821, 889, 4, 561, 0.500000
77681, 24401, 911, 4, 518, 0.500000
78304, 6573, 867, 4, 519, 0.500000
78927, -7794, 907, 4, 498, 1.500000
79281, 22747, 1005, 9, 334, 0.500000
79634, 14830, 879, 4, 332, 0.500000
80216, 3599, 1035, 9, 457, 0.500000
81070, 6124, 993, 4, 520, 0.500000
81422, 27103, 1111, 9, 331, 0.500000
82377, -33047, 970, 4, 434, 1.500000
83021, 23383, 1005, 9, 602, 0.500000
83686, -8275, 859, 4, 331, 1.500000
84267, -13623, 919, 4, 581, 1.500000
84872, -7942, 888, 4, 543, 1.500000
85433, 16337, 879, 4, 332, 0.500000
85828, -15922, 977, 4, 333, 1.500000
86679, 37532, 907, 4, 499, 0.500000
87304, 20578, 858, 4, 542, 0.500000
87947, -14359, 948, 4, 498, 1.500000
88322, 13436, 1184, 9, 334, 0.500000
89255, 26586, 969, 4, 622, 0.500000
90772, 26013, 889, 4, 1287, 0.500000
91433, -33809, 933, 4, 578, 1.500000
92032, 22778, 949, 4, 537, 0.500000
92655, -21130, 892, 4, 477, 1.500000
93256, 15970, 912, 4, 351, 0.500000
93880, 28630, 896, 4, 478, 0.500000
94523, 3051, 944, 4, 330, 0.500000
95188, -7552, 890, 4, 331, 1.500000
95729, 20309, 923, 4, 458, 0.500000
96394, -7688, 811, 4, 332, 1.500000
96976, -29111, 915, 4, 499, 1.500000
97621, -13638, 881, 4, 395, 1.500000
98307, 13816, 996, 4, 561, 0.500000
99139, -14306, 959, 4, 644, 1.500000
99553, 16032, 1163, 9, 330, 0.500000
100156, -47, 978, 4, 353, 1.500000
100487, -30725, 910, 4, 331, 1.500000
101068, 27228, 960, 4, 332, 0.500000
101671, 32562, 821, 4, 457, 0.500000
102316, 1598, 942, 4, 624, 0.500000
102919, -10018, 996, 4, 354, 1.500000
103480, -36698, 855, 4, 561, 1.500000
104144, -8580, 871, 4, 478, 1.500000
104767, 15944, 928, 4, 436, 0.500000
105369, 22814, 888, 4, 561, 0.500000
105971, 1564, 951, 4, 581, 0.500000
106594, -25088, 871, 4, 394, 1.500000
107258, -28010, 983, 4, 560, 1.500000
108359, 21477, 1268, 9, 892, 0.500000
108816, 19355, 878, 4, 457, 0.500000
109477, -18834, 843, 4, 537, 1.500000
110117, 16616, 925, 4, 413, 0.500000
110741, -1112, 930, 4, 603, 1.500000
111364, 2788, 956, 4, 623, 0.500000
111987, -1676, 882, 4, 415, 1.500000
112630, -28508, 938, 4, 643, 1.500000
113232, 10242, 900, 4, 456, 0.500000
113813, 9899, 918, 4, 352, 0.500000
114456, -11372, 899, 4, 393, 1.500000
115100, 15533, 990, 4, 436, 0.500000
115806, -24625, 968, 4, 352, 1.500000
116512, -21766, 978, 4, 518, 1.500000
116867, 33867, 1019, 9, 334, 0.500000
117281, 11933, 997, 4, 352, 0.500000
118028, 619, 905, 4, 642, 0.500000
119334, 8083, 924, 4, 1201, 0.500000
119998, -11226, 869, 4, 476, 1.500000
